BC01_Pooled	BC02_Pooled	BC03_Pooled	BC03LN_Pooled	BC04_Pooled	BC05_Pooled	BC06_Pooled	BC07LN_Pooled	BC08_Pooled	BC09_Pooled	BC10_Pooled	BC11_Pooled	BC07_Tumor
OR7E21P	0	0	0	0	0	0	0	0	0	0	0	0.457412451000645	0
LINC00589	0.694623081376485	0	0	0	0	0.36564947231668	0	0	0	0	0	0	0
ZNF674	2.01050443643478	2.28403570676303	3.10556204292231	0.95032484097581	0.651471242961985	1.44890095114513	0.673904270897409	1.59913465246778	3.08511083359816	1.68395552024698	1.14980964014524	0.465472220794597	2.07382023329167
TMED7-TICAM2	1.06509502822188	0	0	0	0	0	0	1.1377557211181	0	0.723810567942956	0	0	0
LINC00923	0	0	0	0	0	0	0	0	0.700098211442637	0	0	0	0
MTND5P4	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLGA5P1	0	0	0	1.36220011014537	0	0	0	0	0	0	0	0	0
EMCN-IT2	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPL4AP3	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMA2P2	0	0	0	0	1.51135125811145	0	0	0	0	0	0.733854899818833	0.41974630939077	0
ZNF345	2.27213806703546	3.02775291735696	4.02523328222533	0	2.63083554900552	1.90600250999052	3.63606684166916	2.22840431857148	3.76238970546319	3.13270337821724	2.42884329880387	0	3.53538305873405
MTND2P31	0	0.787561052692976	0	0	0	0	0	0	0	0	0	0	0
MTHFD2P4	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2F2P1	0	0	0	0	0	0	0	0	0	0	0.74515457320009	0.422233000683048	0
RFPL4B	0	0	0	0	0	0	0	0	1.41559227530602	0	0	0	0
OR7H2P	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG1L7P	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG1L2	0	0	0	0	0	0	0	0	0.176322772640463	0.991094446778108	0	0.705552641534745	1.01270618434917
TUBB7P	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A15P3	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFB4P2	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS33P3	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF17P2	0	0	0	0	0	0	0	0	0	0	0	0	0
PCAT4	0.487407191298482	0	0	0	0	0	0	0	0	0	0	0	0
SHANK3	0	0.305858305759277	0	0	0	0.0565835283663675	0.108974726094806	0	0.0788200022312839	0	0.703509646091772	0.216036926296625	0.0318294813603577
RTN3P1	2.69505157496153	1.72061522878315	2.49116241032078	1.13497912233439	1.46104492050057	0.920146692310785	1.39696038917632	3.05284389831979	1.26903314645524	0.336942503861988	1.29640092965428	0	1.22603419311498
IRF5P1	0	0	0	0	0	0.532988225607378	0	0	0	0	0	0.490175142068405	0
HSPD1P11	1.4145518951925	0	1.6507645591169	0	0	0	0	0	0.0350824591554454	0	0	0	0.993325994076691
MSANTD3-TMEFF1	0	0	0	0	0	1.61280613364647	0	0	0	0	0	0	0
MTND3P5	0	0	0	2.46998613213142	0	0	0	0	0	0	0	0	0
RAB5CP2	0	0	0	0	0	0	0	0	0	0	0	0	0
KHDC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0
DBIP2	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF550	4.09485319611795	2.27294195683029	0	3.0961839908954	3.44064560042124	1.64225724184084	0	1.84784276423514	4.40305792156224	3.23855172063445	3.40510217886996	1.17583164240903	2.79013041230511
LINC00499	0	0	0	0	0	0	0	0	0	0	0	0	0
C5orf20	0	0	0	0	0	0	0.121270496893582	0	0	0.37080810132035	0	0.0426443374084937	0.155549979167389
LINC00958	0	0	0	0	1.15230824665979	0	1.74084455378595	0.578288494797847	0	0	0	0	0.627965940817475
YTHDF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0
FTH1P9	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH7A1P1	0.539111078472553	0	1.8575217087521	0.884222189800377	0.56484713942408	0.315699984514161	0	0	0.13649429318	0.251893848228594	0.451743700913953	0.500409856496121	0.894108831409262
FAM90A25P	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND1P22	0	0	0	0	0	0	0	0	0	0	0	0	0
NUPL1P1	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFS5P4	0	0	0	0	0	0	0	0	0	0	0	0	0
STMN1P2	0	0	0	0	0	0	0	0	0	0	0	0	0
RTEL1P1	0	0	0	0	0	0	0	0	0.00443224631526055	0	0	0	0
LINC01094	0	0.452554887351343	0	1.11590398714377	0.966316873743711	1.30854906508616	2.06827393888939	0.793335690319611	0.899770556279001	4.99168753827295	1.82969346625072	3.02270923890649	2.03616515717316
MTND1P19	0	0	0	0	0	0	0	0	0	0	0	0	0
HAUS1P1	0.694623081376485	0	1.89082080648043	0	0	0	0.339575960706787	0.696678690901489	0	0	0	0	0
FKBP4P1	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL7L1P13	0	0	0	0	0	0	0	0	0	0	0	1.04102726826005	0
ASNSP4	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL32P3	3.18354758996438	3.38500618405318	3.13245029602365	2.23313292011993	2.14178489473615	3.76569793792934	2.2497953823446	2.47228779987175	4.14382665950769	3.76912070357013	3.96361639457713	1.37380880520594	6.27821354676752
LYPLA1P2	0	0.662731358978152	0	0	0	0	0	0	0	0	0	0	0
OR7E28P	0	0	0	0	1.87880078243188	0	0.965464636813806	0.627965940817475	0	0	0	0	0
FOXD1	0	0	1.4468669806392	0	0	0	0	0	0.00221782524981857	0	0.151559118971354	0	0
PPIAP11	1.00470881011193	0	0	0	0	0	0	0	0	0	0	0	0
APITD1-CORT	0	0	2.44747747294293	1.85322797034197	2.03778768222615	0.900067927204694	0	0	0	0.410591594247652	0.805451211588865	0.944281829076886	0
LINC01099	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC11P1	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPA1P	0	0	0	0	0	0	0	0	0	0	0	0	0
TCP11X3P	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00605	0	0	0	0	0	0	0	0	0	0.151559118971354	0	0.726495901507244	0
SNX18P24	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND5P12	0	0	0	0	0	0	0	0	0	0	0	0	0
IGKV1D-39	0	0	4.78820382171269	7.68317818282176	0	0	7.41800177385797	5.88773146241808	5.56491747190628	7.77083920868366	0	4.37453125648647	9.2548069629783
COQ10BP2	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPKP3	0	0	0	0	0	0	0	0	0	0	0	0	0
MALAT1	11.4887702057354	8.50332732749679	9.42702912892916	8.42996674646704	7.68968623607572	10.0827396350694	6.55731346673867	9.06110320382415	10.0676929036222	8.11790278909403	8.69108314485764	8.98799200941585	13.400713515991
HMGB1P35	0	0	0	0	0	0	0	0	0.216992037249012	0	0	0	0.781763208154863
ALG3P1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX3YP3	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV21-1	0	0	0	1.77204805332165	0	0	0	1.68326457433296	0	0	0	0	0
LDHAP1	0	0.408920841263138	0	0	0	0	0	0	0	0	0	0	0
NIFKP7	0	0	0	0	0	0	0	0	0	0	0	0	0
MSNP1	0.505109193031942	0	0	0.85935797761378	0.537582799684628	0	0.26025732116322	0	0.0861566437497145	0.451743700913953	0	0	0
ABCA11P	2.93937125957568	0.670422021944193	0	1.66378250295244	1.72481815385812	1.99555409496881	1.3446100226969	2.8960482387156	1.5886569842789	2.59601768923015	3.31992913292211	0	2.31536557577226
HADHAP1	0	0	0	0	0.48463391973567	0	0	0.737853133438055	0	0	0	0	0
RPL37P25	0	0	0	0	0	0	0	0	0	0	0	0	0
OR12D1	0	0	0	0	0	0	0	0	0	0	0	0	0
SETP12	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA8P19	0	0	0	0	0	0	0	0	0	0	0	0.631552060090968	0
UNC93B7	0	0	0	0	0	0	0	0	0	0	0	0	0
GYG1P1	0	0	0	0	0	0	0	0	0	0	0	0	0
EMCN-IT1	0	0	0	0	0	0	0	0	0	0	0	0.814313780298661	0
PRB1	0	0	0	0	0	0	0	0	0.0788200022312839	0	0	0	0
SUMO2P5	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDHA12	2.06004738366994	1.64367861638034	0	0	0	0	0.239727032341725	0	1.15754127698648	0	0	0	0
ZNF346-IT1	0	0	0	0	0.915153138369868	0	0	0	0	0.313915574835978	0	0	0
FAM86EP	3.86683191270984	2.64926170560344	1.53375500481272	2.46998613213142	0.987460804339654	2.89425810918278	2.38829552804919	3.19449927495062	2.81131293562629	2.66780480823575	2.76520830784119	0.998889807532064	1.53720047689429
OR10J8P	0	0	0	0	0	0	0	0	0	0	0	0	0.818724731664977
PTX4	0	0	0	0	0	0	0	0	0	0	0	0	0
USP17L9P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP24	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP445	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-857P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-998P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5-8SP6	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-61P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-37P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-198P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-632P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-20P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP67	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP419	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-13P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-408P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-123P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-3P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-357P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-175P	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2277	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-41P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-488P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP401	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP122	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA8	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1053P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC13P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP13	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-124P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP112	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-60P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC11P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-8P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP46	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-29P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-75P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-999P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-131P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP385	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-848P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-350P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP298	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP418	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-138P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-470P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP446	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP518	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-8P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP217	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP486	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1033P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1129P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-377P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP242	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-404P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-150P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP356	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1170P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP20	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-47P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5A-7P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-57P	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA6	2.64935015210078	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-237P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-98P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-863P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1294P	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD119	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-202P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP14	0	0	0	0	0	0	0	0	0	0	0	1.71301896986689	0
RN7SKP132	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-983P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP18	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-26	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP157	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-322P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-583P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP162	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP19	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP215	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP436	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1114P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-319P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC32P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-12P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP155	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1334P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-732P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-803P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP96	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-772P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-507P	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR449C	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP362	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1288P	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1343	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-518P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-71P	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA23	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-69P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-688P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP182	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-615P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5F-2P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-45P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-75P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-475P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC17P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP288	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP381	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-120P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-760P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP190	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-49P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP497	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-79P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-84P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-872P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-976P	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-27	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-916P	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA11	0	0	0	0	0	0	0	0	0	0	0	0	0
VTRNA2-2P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-51P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP272	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-2P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-351P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-240P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-491P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-513P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-200P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP406	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-61P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-86P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-105P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP216	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-276P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP408	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-585P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-189P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-871P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1143P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP179	2.64385618977472	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP249	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-129P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1278P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP116	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-693P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1023P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP164	0	0	0	0	0	0	0	0	2.08876785720625	0	0	0	0
RMRPP4	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP34	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1219P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP522	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-496P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-27P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-617P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1095P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1102P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-559P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC13P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-135P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP208	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-41P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1333P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-123P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-473P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-718P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP141	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-991P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP236	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-436P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-52P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP43	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP157	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1161P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC18P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP180	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-49P	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA17	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP227	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-27P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP458	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-168P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP303	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP154	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-154P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC8P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-927P	0	0	0	0	0	0	0	0	0	0	0	0	0
SCARNA5	0	2.53413824164347	0	3.02598282270504	0	0	0	2.32812943405568	0	0	0	0	0
RNA5SP521	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC14P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-904P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1194P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-30P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC9P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-581P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-982P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1262P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC14P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP52	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP253	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1196P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-561P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1281P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-311P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-397P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP288	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-162P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-287P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP228	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-150P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP276	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1101P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-69P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-2P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-174P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP464	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-415P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-469P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1041P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-864P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-53P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4-71P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-390P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP341	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP320	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-947P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-416P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-109P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP196	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-327P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-99P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-277P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-547P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP12	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP76	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP248	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC7P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1146P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP410	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-346P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-758P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-917P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-191P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-143P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP220	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1232P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-523P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU4ATAC4P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1108P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC39P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-970P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-72P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1299P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-313P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1045P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-795P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNVU1-2	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1338P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-65P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1225P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1206P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP315	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1265P	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2278	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-941P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-155P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-479P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNY4P1	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP318	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-830P	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP31	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP282	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-95P	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP287	0	0	0	0	0	0	0	0	0	0	0	0	0
